id,name,nationality,sex,dob,height,weight,sport,gold,silver,bronze,country,countrypopulation,countrygdp_per_capita
577679695,Robin Haase,NED,male,31873,1.9,77,tennis,0,0,0,Netherlands,16936520,44299.76809
982057422,Robin Middleton,AUS,male,31086,1.88,85,badminton,0,0,0,Australia,23781169,56310.96299
444302683,Robin Neumann,NED,female,35776,1.73,63,aquatics,0,0,0,Netherlands,16936520,44299.76809
932757600,Robin Pacek,SWE,male,33314,1.81,81,judo,0,0,0,Sweden,9798871,50579.67365
860901297,Robin Prendes,USA,male,32490,1.86,72,rowing,0,0,0,United States,321418820,56115.71843
205241654,Robin Quaison,SWE,male,34251,1.82,78,football,0,0,0,Sweden,9798871,50579.67365
569702101,Robin Ramaekers,BEL,male,34633,1.8,78,archery,0,0,0,Belgium,11285721,40324.02777
196394925,Robin Seidl,AUT,male,32894,1.9,80,volleyball,0,0,0,Austria,8611088,43774.98517
771525167,Robin Vanderbemden,BEL,male,34375,1.83,74,athletics,0,0,0,Belgium,11285721,40324.02777
583096662,Robin de Kruijf,NED,female,33363,1.92,80,volleyball,0,0,0,Netherlands,16936520,44299.76809
938744484,Robson Conceicao,BRA,male,32441,1.75,,boxing,1,0,0,Brazil,207847528,8538.589975
713083048,Robyn Moodaly,RSA,female,34501,1.62,49,football,0,0,0,South Africa,54956920,5723.973357
412115856,Roc Oliva,ESP,male,32707,1.8,78,hockey,0,0,0,Spain,46418269,25831.58231
994481425,Rocco van Rooyen,RSA,male,33961,1.9,98,athletics,0,0,0,South Africa,54956920,5723.973357
369012326,Rocio Campigli,ARG,female,34552,1.73,70,handball,0,0,0,Argentina,43416755,13431.87834
374524255,Rocio Comba,ARG,female,31972,1.8,100,athletics,0,0,0,Argentina,43416755,13431.87834
164940768,Rocio Gutierrez,ESP,female,31248,1.62,61,hockey,0,0,0,Spain,46418269,25831.58231
528331372,Rocio Sanchez,ARG,female,32357,1.57,54,hockey,0,0,0,Argentina,43416755,13431.87834
885588616,Rocio Ybarra,ESP,female,31042,1.59,54,hockey,0,0,0,Spain,46418269,25831.58231
273991849,Rodman Teltull,PLW,male,34363,1.53,64,athletics,0,0,0,Palau,21291,13498.66141
374596998,Rodney Govinden,SEY,male,30938,1.79,84,sailing,0,0,0,Seychelles,92900,15476.01944
625240454,Rodolfo Cazaubon,MEX,male,32735,1.78,72,golf,0,0,0,Mexico,127017224,9005.024265
562268541,Rodolfo Lombardo Ontiveros Gomez,MEX,male,30629,1.85,87,volleyball,0,0,0,Mexico,127017224,9005.024265
519800008,Rodolfo Pizarro,MEX,male,34380,1.73,64,football,0,0,0,Mexico,127017224,9005.024265
480321541,Rodrick Kuku,COD,male,31508,,66,judo,0,0,0,Congo,77266814,456.0527405
216037265,Rodrigo Caio,BRA,male,34198,1.82,70,football,1,0,0,Brazil,207847528,8538.589975
5451063,Rodrigo Diego,MEX,male,35401,1.66,69,aquatics,0,0,0,Mexico,127017224,9005.024265
699797697,Rodrigo Dourado,BRA,male,34502,1.86,80,football,1,0,0,Brazil,207847528,8538.589975
956734649,Rodrigo Etchart,ARG,male,34358,1.8,80,rugby sevens,0,0,0,Argentina,43416755,13431.87834
817730923,Rodrigo Faustino,BRA,male,31783,1.67,69,hockey,0,0,0,Brazil,207847528,8538.589975
539471357,Rodrigo Germade,ESP,male,33108,1.83,85,canoe,0,0,0,Spain,46418269,25831.58231
666269394,Rodrigo Gonzalez,MEX,male,32856,1.8,69,triathlon,0,0,0,Mexico,127017224,9005.024265
259323134,Rodrigo Steimbach,BRA,male,35094,1.61,58,hockey,0,0,0,Brazil,207847528,8538.589975
482861402,Roel Braas,NED,male,31847,2,100,rowing,0,0,0,Netherlands,16936520,44299.76809
992517041,Rogen Ladon,PHI,male,34283,1.65,,boxing,0,0,0,Philippines,100699395,2904.202082
105565134,Roger Beresford Hudson,RSA,male,28571,1.77,72,sailing,0,0,0,South Africa,54956920,5723.973357
9609361,Roger Kluge,GER,male,31448,1.91,85,cycling,0,0,0,Germany,81413145,41313.31399
311874637,Roger Tahull Compte,ESP,male,35561,1.95,105,aquatics,0,0,0,Spain,46418269,25831.58231
42178820,Roger Yves Bost,FRA,male,24036,1.76,80,equestrian,1,0,0,France,66808385,36205.5681
620929414,Rogerio Dutra Silva,BRA,male,30717,1.8,73,tennis,0,0,0,Brazil,207847528,8538.589975
327425474,Rogier Hofman,NED,male,31660,1.84,79,hockey,0,0,0,Netherlands,16936520,44299.76809
142935806,Rohan Bopanna,IND,male,29284,1.9,85,tennis,0,0,0,India,1311050527,1598.259034
571443859,Rohan Dennis,AUS,male,33021,1.82,72,cycling,0,0,0,Australia,23781169,56310.96299
918866581,Roilya Ranaivosoa,MRI,female,33191,1.52,48,weightlifting,0,0,0,Mauritius,1262605,9252.110724
777959030,Rok Draksic,SLO,male,31779,1.66,75,judo,0,0,0,Slovenia,2063768,20726.53989
215465391,Rok Stipcevic,CRO,male,31552,1.86,85,basketball,0,0,0,Croatia,4224404,11535.82936
883712398,Roko Ukic,CRO,male,31021,1.95,88,basketball,0,0,0,Croatia,4224404,11535.82936
79712981,Rolando Palacios,HON,male,31900,1.89,89,athletics,0,0,0,Honduras,8075060,2528.89355
388656945,Rolando Saquipay,ECU,male,29057,1.65,61,athletics,0,0,0,Ecuador,16144363,6205.064145
640287031,Rolands Strobinders,LAT,male,33708,1.9,103,athletics,0,0,0,Latvia,1978440,13648.54756
30879894,Rolf-Goran Bengtsson,SWE,male,22799,1.71,67,equestrian,0,0,0,Sweden,9798871,50579.67365
312873200,Romain Bardet,FRA,male,33186,1.84,64,cycling,0,0,0,France,66808385,36205.5681
600322031,Romain Blary,FRA,male,31340,1.95,100,aquatics,0,0,0,France,66808385,36205.5681
230439728,Romain Duguet,SUI,male,29501,1.76,68,equestrian,0,0,0,Switzerland,8286976,80945.07922
64482420,Roman Anoshkin,RUS,male,32020,1.92,95,canoe,0,0,1,Russia,144096812,9092.580536
699151957,Roman Bondaruk,UKR,male,27200,1.77,95,shooting,0,0,0,Ukraine,45198200,2114.954716
729709593,Roman Fosti,EST,male,30473,1.81,69,athletics,0,0,0,Estonia,1311998,17118.5042
309267956,Roman Moustopoulos,GRE,male,34030,1.77,81,judo,0,0,0,Greece,10823732,18002.23058
551938294,Roman Prodius,MDA,male,29688,1.82,70,athletics,0,0,0,Moldova,3554150,1848.061804
617922297,Roman Roeoesli,SUI,male,34234,1.91,87,rowing,0,0,0,Switzerland,8286976,80945.07922
733665408,Roman Valiyev,KAZ,male,30768,1.9,76,athletics,0,0,0,Kazakhstan,17544126,10509.98107
324597845,Roman Vlasov,RUS,male,33152,1.75,75,wrestling,1,0,0,Russia,144096812,9092.580536
634337993,Romana Malacova,CZE,female,31912,1.64,57,athletics,0,0,0,Czech Republic,10551219,17548.33821
917720486,Romano Battisti,ITA,male,31645,1.9,91,rowing,0,0,0,Italy,60802085,29957.80432
648586794,Romario Leitao,STP,male,35446,1.75,56,athletics,0,0,0,Sao Tome and Principe,190344,1669.063268
109375657,Romell Quioto,HON,male,33459,1.8,86,football,0,0,0,Honduras,8075060,2528.89355
672358347,Rommel Pacheco,MEX,male,31605,1.67,63,aquatics,0,0,0,Mexico,127017224,9005.024265
154900117,Romuald Hausser,SUI,male,32249,1.85,72,sailing,0,0,0,Switzerland,8286976,80945.07922
201879323,Romy Kasper,GER,female,32268,1.73,59,cycling,0,0,0,Germany,81413145,41313.31399
312147622,Ron Atias,ISR,male,34808,1.7,58,taekwondo,0,0,0,Israel,8380400,35728.0935
226253632,Ron Darmon,ISR,male,33907,1.75,65,triathlon,0,0,0,Israel,8380400,35728.0935
224177837,Ronal Quispe,BOL,male,32207,1.64,57,athletics,0,0,0,Bolivia,10724705,3076.791811
106685753,Ronald Forbes,CAY,male,31142,,,athletics,0,0,0,Cayman Islands,59967,
379214136,Ronald Kwemoi,KEN,male,34961,1.72,58,athletics,0,0,0,Kenya,46050302,1376.712829
244164442,Ronald Musagala,UGA,male,33954,,,athletics,0,0,0,Uganda,39032383,705.2925695
335845060,Ronald Rauhe,GER,male,29862,1.79,82,canoe,0,0,1,Germany,81413145,41313.31399
115983009,Ronald Serugo,UGA,male,30930,,,boxing,0,0,0,Uganda,39032383,705.2925695
745602669,Ronaldas Racinskas,LTU,male,24971,1.88,85,shooting,0,0,0,Lithuania,2910199,14147.04938
972672762,Ronan Gormley,IRL,male,30427,1.74,74,hockey,0,0,0,Ireland,4640703,61133.67243
947165381,Rondel Sorrillo,TTO,male,31436,1.78,62,athletics,0,0,0,,,
209988250,Rong Shang,CHN,female,36568,1.7,45,gymnastics,0,0,0,China,1371220000,8027.68381
821012000,Rong Zhao,CHN,female,33452,1.71,59,football,0,0,0,China,1371220000,8027.68381
151465997,Roniel Iglesias,CUB,male,32369,1.82,,boxing,0,0,0,Cuba,11389562,
243518732,Ronja Sturm,GER,female,34953,1.65,55,rowing,0,0,0,Germany,81413145,41313.31399
644702031,Ronnie Ash,USA,male,32326,1.88,94,athletics,0,0,0,United States,321418820,56115.71843
948499068,Roope Kakko,FIN,male,29995,1.83,82,golf,0,0,0,Finland,5482013,42311.03623
389320731,Rosa Chacha,ECU,female,30293,1.55,48,athletics,0,0,0,Ecuador,16144363,6205.064145
836406601,Rosa Godoy,ARG,female,30029,1.6,47,athletics,0,0,0,Argentina,43416755,13431.87834
726865426,Rosa Keleku Lukusa,COD,female,34715,1.63,48,taekwondo,0,0,0,Congo,77266814,456.0527405
564590281,Rosa Rodriguez,VEN,female,31595,1.78,88,athletics,0,0,0,Venezuela,31108083,
616812664,Rosane Sibele Budag,BRA,female,26903,1.74,66,shooting,0,0,0,Brazil,207847528,8538.589975
389253550,Rosane dos Reis Santos,BRA,female,31948,1.62,53,weightlifting,0,0,0,Brazil,207847528,8538.589975
828730273,Rosangela Santos,BRA,female,33227,1.66,64,athletics,0,0,0,Brazil,207847528,8538.589975
870380362,Rosannagh Maclennan,CAN,female,32382,1.58,54,gymnastics,1,0,0,Canada,35851774,43248.52991
353182484,Rosaria Aiello,ITA,female,32640,1.72,74,aquatics,0,1,0,Italy,60802085,29957.80432
686173584,Rose Chelimo,BRN,female,32701,,,athletics,0,0,0,Bahrain,1377237,22600.2141
72544057,Rose Mary Almanza,CUB,female,33798,1.65,53,athletics,0,0,0,Cuba,11389562,
843367304,Rose Nathike Lokonyen,ROT,female,34754,1.57,50,athletics,0,0,0,,,
506706014,Rose Stackpole,AUS,female,34844,1.65,55,aquatics,0,0,0,Australia,23781169,56310.96299
400245389,Rose Thomas,FRA,female,32476,1.63,66,rugby sevens,0,0,0,France,66808385,36205.5681
272141065,Rose Woo,CAN,female,36537,1.45,46,gymnastics,0,0,0,Canada,35851774,43248.52991
287037985,Rosefelo Siosi,SOL,male,35300,,,athletics,0,0,0,Solomon Islands,583591,1934.856293
781979354,Roseline Filion,CAN,female,31961,1.54,53,aquatics,0,0,1,Canada,35851774,43248.52991
860145199,Rosemary Quispe,BOL,female,30548,1.59,50,athletics,0,0,0,Bolivia,10724705,3076.791811
779316418,Roser Tarrago Aymerich,ESP,female,34053,1.71,62,aquatics,0,0,0,Spain,46418269,25831.58231
592903889,Rosie White,NZL,female,34126,1.65,63,football,0,0,0,New Zealand,4595700,37807.96728
820935997,Rosko Specman,RSA,male,32626,1.74,81,rugby sevens,0,0,1,South Africa,54956920,5723.973357
264922632,Ross Millington,GBR,male,32770,1.73,58,athletics,0,0,0,United Kingdom,65138232,43875.96961
956717868,Ross Murdoch,GBR,male,34348,1.83,76,aquatics,0,0,0,United Kingdom,65138232,43875.96961
905413207,Rossella Fiamingo,ITA,female,33433,1.67,50,fencing,0,1,0,Italy,60802085,29957.80432
761193618,Rossella Gregorio,ITA,female,33115,1.64,60,fencing,0,0,0,Italy,60802085,29957.80432
301051027,Rostyslav Pevtsov,AZE,male,31882,1.87,74,triathlon,0,0,0,Azerbaijan,9651349,5496.34464
977315432,Roukaya Moussa Mahamane,NIG,female,35443,1.63,47,aquatics,0,0,0,Niger,19899120,358.958152
325010773,Rovshan Bayramov,AZE,male,31904,1.6,59,wrestling,0,0,0,Azerbaijan,9651349,5496.34464
449448572,Rowie Webster,AUS,female,32138,1.78,80,aquatics,0,0,0,Australia,23781169,56310.96299
840917709,Roxana Cogianu,ROU,female,31676,1.8,72,rowing,0,0,1,,,
5862724,Roxana Gomez,CUB,female,36167,1.69,49,athletics,0,0,0,Cuba,11389562,
506230382,Roxanne Barker,RSA,female,33364,1.8,76,football,0,0,0,South Africa,54956920,5723.973357
848420962,Roxroy Cato,JAM,male,32299,1.83,76,athletics,0,0,0,Jamaica,2725941,5232.024583
734810648,Roy Krishna,FIJ,male,32019,1.7,70,football,0,0,0,Fiji,892145,4960.519954
375955657,Roy Meyer,NED,male,33393,1.86,122,judo,0,0,0,Netherlands,16936520,44299.76809
745464194,Roy Schmidt,GER,male,33511,1.79,77,athletics,0,0,0,Germany,81413145,41313.31399
402214262,Rozaliya Nasretdinova,RUS,female,35471,1.8,66,aquatics,0,0,0,Russia,144096812,9092.580536
75479348,Ruaridh McConnochie,GBR,male,33534,1.9,93,rugby sevens,0,1,0,United Kingdom,65138232,43875.96961
209686890,Ruben Aleksanyan,ARM,male,32946,1.8,152,weightlifting,0,0,0,Armenia,3017712,3489.12769
477986784,Ruben Limardo Gascon,VEN,male,31262,1.75,75,fencing,0,0,0,Venezuela,31108083,
411710210,Ruben Scheire,BEL,male,33578,1.75,62,cycling,0,0,0,Belgium,11285721,40324.02777
249844758,Ruben Voisard Rezola,ARG,male,33349,1.74,80,canoe,0,0,0,Argentina,43416755,13431.87834
179815659,Rubens Donizete Valeriano,BRA,male,29081,1.73,69,cycling,0,0,0,Brazil,207847528,8538.589975
527756567,Ruby Harrold,GBR,female,35220,1.62,56,gymnastics,0,0,0,United Kingdom,65138232,43875.96961
233580730,Ruby Tew,NZL,female,34400,1.81,76,rowing,0,0,0,New Zealand,4595700,37807.96728
192700977,Ruby Tui,NZL,female,33585,1.77,71,rugby sevens,0,1,0,New Zealand,4595700,37807.96728
659959985,Ruda Franco,BRA,male,31618,1.85,90,aquatics,0,0,0,Brazil,207847528,8538.589975
446404656,Ruddy Zang Milama,GAB,female,31934,1.56,53,athletics,0,0,0,Gabon,1725292,8266.445605
232202316,Rudi van Houts,NED,male,30697,1.77,64,cycling,0,0,0,Netherlands,16936520,44299.76809
743075472,Rudo Neshamba,ZIM,female,33644,1.64,53,football,0,0,0,Zimbabwe,15602751,924.1438193
371266772,Rudolf Knijnenburg,BOL,male,30089,1.76,82,shooting,0,0,0,Bolivia,10724705,3076.791811
514482932,Rudy Fernandez,ESP,male,31141,1.96,84,basketball,0,0,1,Spain,46418269,25831.58231
648750303,Rudy Gobert,FRA,male,33781,2.15,113,basketball,0,0,0,France,66808385,36205.5681
220770340,Rudy Verhoeff,CAN,male,32683,1.98,88,volleyball,0,0,0,Canada,35851774,43248.52991
143605979,Rudy Winkler,USA,male,34674,1.88,108,athletics,0,0,0,United States,321418820,56115.71843
334846524,Rufat Huseynov,AZE,male,35545,1.7,,boxing,0,0,0,Azerbaijan,9651349,5496.34464
18555870,Ruggero Pertile,ITA,male,27249,1.65,55,athletics,0,0,0,Italy,60802085,29957.80432
914411806,Ruggero Tita,ITA,male,33683,1.74,71,sailing,0,0,0,Italy,60802085,29957.80432
990887420,Rui Alberto Faria da Costa,POR,male,31690,1.83,68,cycling,0,0,0,Portugal,10348648,19222.15008
513573507,Rui Braganca,POR,male,33598,1.8,60,taekwondo,0,0,0,Portugal,10348648,19222.15008
242415534,Rui Machida,JPN,female,34036,1.61,57,basketball,0,0,0,Japan,126958472,32477.21514
490760543,Rui Pedro Silva,POR,male,29712,1.73,60,athletics,0,0,0,Portugal,10348648,19222.15008
27201624,Rui Xu,CHN,female,34856,1.7,63,wrestling,0,0,0,China,1371220000,8027.68381
3876003,Rui Zhang,CHN,female,32525,1.72,62,football,0,0,0,China,1371220000,8027.68381
32285535,Rumen Dimitrov,BUL,male,31674,1.92,80,athletics,0,0,0,Bulgaria,7177991,6993.47736
621812972,Runa Imai,JPN,female,36753,1.63,50,aquatics,0,0,0,Japan,126958472,32477.21514
377313576,Rune Hermans,BEL,female,36289,1.59,48,gymnastics,0,0,0,Belgium,11285721,40324.02777
854755696,Ruolin Chen,CHN,female,33950,1.6,49,aquatics,1,0,0,China,1371220000,8027.68381
777015312,Ruoqi Hui,CHN,female,33301,1.92,78,volleyball,1,0,0,China,1371220000,8027.68381
111970158,Rupinder Pal Singh,IND,male,33188,1.93,93,hockey,0,0,0,India,1311050527,1598.259034
333696204,Rushana Nurjavova,TKM,female,34507,1.65,57,judo,0,0,0,Turkmenistan,5373502,6672.477544
666630210,Rusheen McDonald,JAM,male,33833,1.75,81,athletics,0,1,0,Jamaica,2725941,5232.024583
85111828,Rushlee Buchanan,NZL,female,32162,1.7,63,cycling,0,0,0,New Zealand,4595700,37807.96728
95697909,Rushwal Samaai,RSA,male,33506,1.85,75,athletics,0,0,0,South Africa,54956920,5723.973357
718060123,Rusila Nagasau,FIJ,female,31993,1.75,80,rugby sevens,0,0,0,Fiji,892145,4960.519954
338294011,Ruslan Dmytrenko,UKR,male,31493,1.8,67,athletics,0,0,0,Ukraine,45198200,2114.954716
111143331,Ruslan Kurbanov,UZB,male,34010,1.83,65,athletics,0,0,0,Uzbekistan,31299500,2132.070368
736588005,Ruslan Lunev,AZE,male,32714,1.83,80,shooting,0,0,0,Azerbaijan,9651349,5496.34464
327649539,Ruslan Nurudinov,UZB,male,33566,1.83,105,weightlifting,1,0,0,Uzbekistan,31299500,2132.070368
507662268,Ruslan Tsarev,KGZ,male,33435,1.7,66,wrestling,0,0,0,Kyrgyzstan,5957000,1103.215352
362733210,Ruslan Zhaparov,KAZ,male,35212,1.98,80,taekwondo,0,0,0,Kazakhstan,17544126,10509.98107
577577039,Ruslana Tsykhotska,UKR,female,31494,1.65,56,athletics,0,0,0,Ukraine,45198200,2114.954716
267763098,Ruslans Nakonechnyi,LAT,male,32619,1.82,71,modern pentathlon,0,0,0,Latvia,1978440,13648.54756
497886017,Rustam Assakalov,UZB,male,30876,1.83,85,wrestling,0,0,0,Uzbekistan,31299500,2132.070368
87660757,Rustam Djangabaev,UZB,male,34206,1.83,146,weightlifting,0,0,0,Uzbekistan,31299500,2132.070368
453637233,Rustam Orujov,AZE,male,33515,1.8,73,judo,0,1,0,Azerbaijan,9651349,5496.34464
822684944,Rustam Tulaganov,UZB,male,33519,1.86,,boxing,0,0,1,Uzbekistan,31299500,2132.070368
423291068,Ruta Meilutyte,LTU,female,35508,1.76,75,aquatics,0,0,0,Lithuania,2910199,14147.04938
103023896,Rutendo Joan Nyahora,ZIM,female,32458,1.55,45,athletics,0,0,0,Zimbabwe,15602751,924.1438193
532873176,Rutendo Makore,ZIM,female,33877,1.65,68,football,0,0,0,Zimbabwe,15602751,924.1438193
936775315,Rutger van Schaardenburg,NED,male,32058,1.88,80,sailing,0,0,0,Netherlands,16936520,44299.76809
146985778,Ruth Beitia,ESP,female,28946,1.91,72,athletics,1,0,0,Spain,46418269,25831.58231
126006667,Ruth Jebet,BRN,female,35386,1.62,51,athletics,1,0,0,Bahrain,1377237,22600.2141
379466742,Ruth Marie Christelle Gbagbi,CIV,female,34372,1.76,65,taekwondo,0,0,1,Cote d'Ivoire,22701556,1398.989958
686937343,Ruth Sophia Spelmeyer,GER,female,33135,1.73,59,athletics,0,0,0,Germany,81413145,41313.31399
532261640,Ruth Winder,USA,female,34159,1.63,57,cycling,0,0,0,United States,321418820,56115.71843
373628906,Ruvimbo Mutyavaviri,ZIM,female,31754,1.75,65,football,0,0,0,Zimbabwe,15602751,924.1438193
103779726,Ruy Fonseca,BRA,male,26824,1.81,76,equestrian,0,0,0,Brazil,207847528,8538.589975
622244605,Ruyin Tan,CHN,female,34532,1.65,59,football,0,0,0,China,1371220000,8027.68381
334757159,Ryad Keniche,ALG,male,34089,1.85,75,football,0,0,0,Algeria,39666519,4206.031232
809153340,Ryan Archibald,NZL,male,29465,1.86,78,hockey,0,0,0,New Zealand,4595700,37807.96728
96527612,Ryan Bailie,AUS,male,33069,1.77,61,triathlon,0,0,0,Australia,23781169,56310.96299
205829488,Ryan Broekhoff,AUS,male,33108,2.01,93,basketball,0,0,0,Australia,23781169,56310.96299
907618760,Ryan Carlyle,USA,female,32836,1.68,65,rugby sevens,0,0,0,United States,321418820,56115.71843
660446084,Ryan Cochrane,CAN,male,32445,1.92,80,aquatics,0,0,0,Canada,35851774,43248.52991
330882245,Ryan Cochrane,CAN,male,30521,1.78,78,canoe,0,0,0,Canada,35851774,43248.52991
613943202,Ryan Crouser,USA,male,33956,2.01,124,athletics,1,0,0,United States,321418820,56115.71843
313062867,Ryan Fisher,AUS,male,33333,1.73,64,triathlon,0,0,0,Australia,23781169,56310.96299
739862351,Ryan Fox,NZL,male,31799,1.79,98,golf,0,0,0,New Zealand,4595700,37807.96728
976252794,Ryan Gregson,AUS,male,32989,1.74,83,athletics,0,0,0,Australia,23781169,56310.96299
788805861,Ryan Held,USA,male,34877,,,aquatics,1,0,0,United States,321418820,56115.71843
712200855,Ryan Lochte,USA,male,30897,1.88,88,aquatics,1,0,0,United States,321418820,56115.71843
237391684,Ryan Murphy,USA,male,34882,1.91,90,aquatics,3,0,0,United States,321418820,56115.71843
524278516,Ryan Patterson,RSA,male,34344,1.77,72,gymnastics,0,0,0,South Africa,54956920,5723.973357
882980527,Ryan Pini,PNG,male,29930,1.96,98,aquatics,0,0,0,Papua New Guinea,7619321,
799465101,Ryan Seaton,IRL,male,32114,1.82,77,sailing,0,0,0,Ireland,4640703,61133.67243
164279204,Ryan Sissons,NZL,male,32318,1.75,62,triathlon,0,0,0,New Zealand,4595700,37807.96728
764390994,Ryan Taylor,NZL,male,29282,1.75,73,shooting,0,0,0,New Zealand,4595700,37807.96728
524440279,Ryan Tyack,AUS,male,33391,1.86,102,archery,0,0,1,Australia,23781169,56310.96299
983386718,Rynardt van Rensburg,RSA,male,33686,1.85,73,athletics,0,0,0,South Africa,54956920,5723.973357
40870014,Ryohei Arai,JPN,male,33412,1.83,95,athletics,0,0,0,Japan,126958472,32477.21514
166557498,Ryohei Kato,JPN,male,34221,1.62,54,gymnastics,1,0,0,Japan,126958472,32477.21514
634681317,Ryosuke Irie,JPN,male,32897,1.78,64,aquatics,0,0,0,Japan,126958472,32477.21514
67014071,Ryota Ohshima,JPN,male,33992,1.68,64,football,0,0,0,Japan,126958472,32477.21514
549532344,Ryota Yamagata,JPN,male,33765,1.77,70,athletics,0,1,0,Japan,126958472,32477.21514
105508843,Ryunosuke Haga,JPN,male,33356,1.86,100,judo,0,0,1,Japan,126958472,32477.21514
716069085,Ryuzo Kitajima,JPN,male,31343,1.71,68,equestrian,0,0,0,Japan,126958472,32477.21514
131783687,S.S.P. Chawrasia,IND,male,28625,1.6,67,golf,0,0,0,India,1311050527,1598.259034
184171388,Sa Rang Kim,KOR,male,32742,1.78,82,badminton,0,0,0,South Korea,50617045,27221.52405
329105644,Saad Luaibi,IRQ,male,33622,1.78,75,football,0,0,0,Iraq,36423395,4943.760388
155945642,Sabah Shariati,AZE,male,32509,1.92,130,wrestling,0,0,1,Azerbaijan,9651349,5496.34464
80742707,Sabina Asenjo,ESP,female,31627,1.78,90,athletics,0,0,0,Spain,46418269,25831.58231
110659347,Sabina Ashirbayeva,KAZ,female,36104,1.63,45,gymnastics,0,0,0,Kazakhstan,17544126,10509.98107
775171391,Sabina Jacobsen,SWE,female,32591,1.8,75,handball,0,0,0,Sweden,9798871,50579.67365
971872432,Sabina Mikina,AZE,female,32074,1.68,51,fencing,0,0,0,Azerbaijan,9651349,5496.34464
935009563,Sabina Veit,SLO,female,31383,1.67,59,athletics,0,0,0,Slovenia,2063768,20726.53989
602319311,Sabine Kusterer,GER,female,33242,1.56,58,weightlifting,0,0,0,Germany,81413145,41313.31399
634385368,Sabine Spitz,GER,female,26294,1.67,60,cycling,0,0,0,Germany,81413145,41313.31399
665063441,Sabrina Ameghino,ARG,female,29408,1.69,64,canoe,0,0,0,Argentina,43416755,13431.87834
574404234,Sabrina D Angelo,CAN,female,34100,1.73,71,football,0,0,1,Canada,35851774,43248.52991
726001944,Sabrina Delannoy,FRA,female,31550,1.71,62,football,0,0,0,France,66808385,36205.5681
532268413,Sabrina Filzmoser,AUT,female,29384,1.73,57,judo,0,0,0,Austria,8611088,43774.98517
103751592,Sabrina Hering,GER,female,33650,1.67,70,canoe,0,1,0,Germany,81413145,41313.31399
832538099,Sabrina Jaquet,SUI,female,31949,1.69,60,badminton,0,0,0,Switzerland,8286976,80945.07922
858092870,Sacha Valleau,FRA,male,35346,1.92,97,rugby sevens,0,0,0,France,66808385,36205.5681
773178246,Sachi Mochida,JPN,female,36360,1.66,57,aquatics,0,0,0,Japan,126958472,32477.21514
966020626,Sadiq Umar,NGR,male,35463,1.72,,football,0,0,1,Nigeria,182201962,2640.290739
49083611,Sae Miyakawa,JPN,female,36413,1.45,34,gymnastics,0,0,0,Japan,126958472,32477.21514
240262036,Saeed Almaktoum,UAE,male,28034,1.74,88,shooting,0,0,0,United Arab Emirates,9156963,40438.76293
752177504,Saehyuk Joo,KOR,male,29240,1.8,67,table tennis,0,0,0,South Korea,50617045,27221.52405
270527674,Saeid Mollaei,IRI,male,33608,1.76,82,judo,0,0,0,Iran,79109272,
795286396,Saeid Morad Abdvali,IRI,male,32816,1.7,80,wrestling,0,0,1,Iran,79109272,
436856323,Safa Saidani,TUN,female,33019,,,table tennis,0,0,0,Tunisia,11107800,3872.512084
208668946,Safwan Khalil,AUS,male,31547,1.84,58,taekwondo,0,0,0,Australia,23781169,56310.96299
329709652,Sage Watson,CAN,female,34505,1.8,57,athletics,0,0,0,Canada,35851774,43248.52991
888210415,Sagi Muki,ISR,male,33741,1.8,73,judo,0,0,0,Israel,8380400,35728.0935
585435438,Sahily Diago,CUB,female,34937,1.69,49,athletics,0,0,0,Cuba,11389562,
74385345,Sahit Prizreni,AUS,male,30370,1.66,65,wrestling,0,0,0,Australia,23781169,56310.96299
627433948,Saidi Juma Makula,TAN,male,34547,,54,athletics,0,0,0,Tanzania,53470420,878.9751055
226370287,Saif Bin Futtais,UAE,male,26909,1.74,90,shooting,0,0,0,United Arab Emirates,9156963,40438.76293
863864577,Saily Viart,CUB,female,34952,1.7,94,athletics,0,0,0,Cuba,11389562,
311986373,Saina Nehwal,IND,female,32949,1.65,65,badminton,0,0,0,India,1311050527,1598.259034
138238574,Saisai Zheng,CHN,female,34370,1.7,62,tennis,0,0,0,China,1371220000,8027.68381
872568098,Saiyidah Mohamed Rafa'ee,SIN,female,32253,1.73,68,rowing,0,0,0,Singapore,5535002,52888.74467
745752282,Saiyinjirigala,CHN,male,32856,1.75,73,judo,0,0,0,China,1371220000,8027.68381
528224389,Sajan Prakash Prakash,IND,male,34226,1.78,70,aquatics,0,0,0,India,1311050527,1598.259034
950063976,Sajjad Mardani,IRI,male,32325,1.98,96,taekwondo,0,0,0,Iran,79109272,
665801270,Sakiko Shimizu,JPN,female,33714,1.56,50,aquatics,0,0,0,Japan,126958472,32477.21514
20596177,Sakina Karchaoui,FRA,female,35090,1.6,55,football,0,0,0,France,66808385,36205.5681
686699609,Sakiyo Asano,JPN,female,31923,1.64,60,hockey,0,0,0,Japan,126958472,32477.21514
249879747,Sakshi Malik,IND,female,33850,1.62,58,wrestling,0,0,1,India,1311050527,1598.259034
530076969,Sakura Noshitani,JPN,female,35702,1.68,48,gymnastics,0,0,0,Japan,126958472,32477.21514
265460437,Sakura Tsukagoshi,JPN,female,33341,1.68,60,cycling,0,0,0,Japan,126958472,32477.21514
612549397,Salem Eid Yaqoob,BRN,male,35125,1.75,65,athletics,0,0,0,Bahrain,1377237,22600.2141
